City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,TotalServices,AvgCost,ContractScore,LoyaltyScore,ChargeDensity,ChargePerTenure,MonthlyToTotal,IsFiber,SecurityServices,StreamingCount,StreamRatio,AutoPay,IsElecCheck,HighRiskFlag,Is_High_Risk_Combo,IsMonthToMonth,LowTenureHighCharge,NoProtection,SeniorAlone,TenureContractRatio,Value_Score,Contract_Risk,Payment_Risk,Spent_Intensity,Tenure_Group
Ballico,95303,37.4695,-120.672724,1,0,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),24.9,49.7,0,1,12.45,0,2,16.566666666666666,8.299999999999999,0.49112426035502954,0,0,0,0.0,1,0,0,0,1,0,1,0,2.0,0.0,2,0,16.566666666666666,New(0~12)
Big Oak Flat,95305,37.818589,-120.256995,1,1,0,0,6,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),44.7,276.5,0,2,14.9,0,6,39.5,6.385714285714286,0.1610810810810811,0,0,0,0.0,1,0,0,0,1,0,1,1,6.0,0.0,2,0,39.5,New(0~12)
Catheys Valley,95306,37.394411,-120.127262,1,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.0,8175.9,0,9,11.4,2,213,113.55416666666666,1.5833333333333333,0.013941713852437965,1,4,2,0.2,1,0,0,0,0,0,0,0,23.666666666666668,0.034782608695652174,0,0,113.55416666666666,Loyal(49~)
Ceres,95307,37.553469,-120.952825,0,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.25,890.35,0,1,10.125,2,138,18.943617021276598,0.4308510638297872,0.022718348572390194,0,0,0,0.0,1,0,0,0,0,0,0,0,15.333333333333334,0.0,0,0,18.943617021276598,Stable(25~48)
Coulterville,95311,37.722127,-120.110174,1,1,1,0,67,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),83.85,5588.8,0,5,13.975,0,67,82.18823529411765,1.2330882352941175,0.015000536691831549,1,2,0,0.0,1,0,0,1,1,0,0,0,67.0,0.02357100766057749,2,0,82.18823529411765,Loyal(49~)
Cressey,95312,37.420273,-120.66527,1,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.2,50.6,0,1,10.1,0,3,12.65,5.05,0.39147286821705424,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0.0,2,0,12.65,New(0~12)
Crows Landing,95313,37.435664,-121.049056,0,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,58.0,0,1,9.975,0,3,14.5,4.9875,0.338135593220339,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,2,0,14.5,New(0~12)
El Nido,95317,37.127386,-120.506422,1,0,1,1,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.35,938.95,0,1,10.175,1,100,18.41078431372549,0.3990196078431373,0.021650087770626096,0,0,0,0.0,0,0,0,0,0,0,0,0,25.0,0.0,1,0,18.41078431372549,Loyal(49~)
El Portal,95318,37.654551,-119.822984,1,1,1,0,23,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,90.0,2024.1,0,5,15.0,0,23,84.33749999999999,3.75,0.044442249765443684,1,2,1,0.16666666666666666,0,1,0,1,1,0,0,0,23.0,0.02197802197802198,2,1,84.33749999999999,Watch(13~24)
Escalon,95320,37.818543,-121.006907,0,0,1,1,67,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),54.2,3623.95,0,6,7.742857142857143,2,201,53.29338235294117,0.7970588235294118,0.014951930371453401,0,4,1,0.14285714285714285,1,0,0,0,0,0,0,0,22.333333333333332,0.07246376811594203,0,0,53.29338235294117,Loyal(49~)
Gustine,95322,37.147198,-121.120161,0,1,1,0,39,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Mailed check,99.1,3877.95,0,6,14.157142857142857,1,78,96.94874999999999,2.4775,0.025548150917129635,1,2,2,0.2857142857142857,0,0,0,0,0,0,0,0,19.5,0.01998001998001998,1,0,96.94874999999999,Stable(25~48)
Hickman,95323,37.605926,-120.69955,0,0,0,0,69,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Mailed check,66.9,4577.9,0,6,9.557142857142859,2,207,65.39857142857143,0.9557142857142858,0.014610495970647975,0,3,0,0.0,0,0,0,0,0,0,0,0,23.0,0.04418262150220913,0,0,65.39857142857143,Loyal(49~)
Hilmar,95324,37.394536,-120.890747,0,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,One year,0,Mailed check,25.85,25.85,0,1,12.925,1,2,12.925,12.925,0.962756052141527,0,0,0,0.0,0,0,0,0,0,0,1,0,0.5,0.0,1,0,12.925,New(0~12)
Hornitos,95325,37.479926,-120.230424,1,0,0,0,32,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,91.05,2871.5,0,4,18.21,0,32,87.01515151515152,2.759090909090909,0.03169712793733681,1,0,2,0.4,0,1,1,1,1,0,1,0,32.0,0.0,2,1,87.01515151515152,Stable(25~48)
Keyes,95328,37.555631,-120.911653,1,0,1,1,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.95,1270.55,0,1,10.475,2,180,20.828688524590163,0.3434426229508197,0.016475954543667178,0,0,0,0.0,1,0,0,0,0,0,0,0,20.0,0.0,0,0,20.828688524590163,Loyal(49~)
La Grange,95329,37.666587,-120.411517,0,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.2,7711.45,0,8,12.133333333333333,2,216,105.636301369863,1.4958904109589042,0.014158924855266486,1,3,2,0.2222222222222222,1,0,0,0,0,0,0,0,24.0,0.02722323049001815,0,0,105.636301369863,Loyal(49~)
Le Grand,95333,37.249377,-120.249581,0,1,0,0,26,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),85.8,2193.65,0,4,17.16,0,26,81.2462962962963,3.1777777777777776,0.039095072107169705,1,1,1,0.2,1,0,0,1,1,0,1,1,26.0,0.01152073732718894,2,0,81.2462962962963,Stable(25~48)
Long Barn,95335,38.109125,-120.078597,1,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.65,31.2,0,1,9.825,0,2,10.4,6.55,0.6102484472049688,0,0,0,0.0,0,1,0,0,1,0,0,0,2.0,0.0,2,1,10.4,New(0~12)
Manteca,95336,37.830267,-121.201018,0,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,38.25,0,1,10.25,1,4,12.75,6.833333333333333,0.5222929936305732,0,0,0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,1,0,12.75,New(0~12)
Manteca,95337,37.750822,-121.238423,0,0,0,0,36,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),89.65,3348.1,0,8,9.961111111111112,1,72,90.48918918918919,2.422972972972973,0.02676838553641277,0,3,2,0.2222222222222222,1,0,0,0,0,0,0,0,18.0,0.03309431880860452,1,0,90.48918918918919,Stable(25~48)
Mariposa,95338,37.526791,-119.99437,1,0,0,0,7,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,74.35,533.6,0,3,18.5875,0,7,66.7,9.29375,0.13907594463150016,1,1,0,0.0,0,0,0,1,1,1,1,0,7.0,0.013271400132714002,2,0,66.7,New(0~12)
Merced,95340,37.255637,-120.493537,0,1,1,0,60,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,1,Credit card (automatic),49.45,2907.55,0,4,9.89,2,180,47.66475409836066,0.8106557377049181,0.017001598734764745,0,1,2,0.4,1,0,0,0,0,0,0,0,20.0,0.019821605550049554,0,0,47.66475409836066,Loyal(49~)
Midpines,95345,37.581496,-119.972762,0,0,1,0,19,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.1,1620.8,0,5,14.85,0,19,81.03999999999999,4.455,0.05493895671476137,1,1,1,0.16666666666666666,0,1,1,1,1,0,0,0,19.0,0.011098779134295229,2,1,81.03999999999999,Watch(13~24)
Mi Wuk Village,95346,38.121601,-120.133915,1,1,1,0,45,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),75.15,3480.35,0,7,9.39375,2,135,75.65978260869565,1.6336956521739132,0.02158645353095782,0,3,1,0.125,1,0,0,0,0,0,0,0,15.0,0.03939592908732764,0,0,75.65978260869565,Stable(25~48)
Merced,95348,37.40122,-120.514191,1,1,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.65,293.85,0,2,23.55,0,4,58.77,14.13,0.23961336272681025,1,0,0,0.0,0,1,1,1,1,1,1,1,4.0,0.0,2,1,58.77,New(0~12)
Modesto,95351,37.621458,-121.012295,1,0,1,1,47,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,90.05,4137.2,0,5,15.008333333333333,0,47,86.19166666666666,1.8760416666666666,0.021760668889855492,1,2,1,0.16666666666666666,0,1,0,1,1,0,0,0,47.0,0.021965952773201538,2,1,86.19166666666666,Stable(25~48)
Modesto,95356,37.716186,-121.025836,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.4,19.4,0,1,9.7,0,1,9.7,9.7,0.9509803921568627,0,0,0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,2,0,9.7,New(0~12)
Modesto,95357,37.670526,-120.877572,0,1,1,1,59,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),88.75,5348.65,0,5,14.791666666666666,0,59,89.14416666666666,1.4791666666666667,0.016589870365351006,1,1,1,0.16666666666666666,1,0,1,1,1,0,0,0,59.0,0.011142061281337047,2,0,89.14416666666666,Loyal(49~)
Newman,95360,37.343846,-121.039391,1,1,0,0,35,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Credit card (automatic),91.0,3180.5,0,5,15.166666666666666,0,35,88.34722222222223,2.5277777777777777,0.028602860286028604,1,1,1,0.16666666666666666,1,0,0,1,1,0,1,1,35.0,0.010869565217391304,2,0,88.34722222222223,Stable(25~48)
Patterson,95363,37.410236,-121.320337,1,0,1,1,32,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Electronic check,90.8,3023.85,0,5,15.133333333333333,1,64,91.63181818181818,2.7515151515151515,0.030018017422351523,1,2,1,0.16666666666666666,0,1,0,0,0,0,0,0,16.0,0.02178649237472767,1,1,91.63181818181818,Stable(25~48)
Ripon,95366,37.750778,-121.13238,0,1,1,0,54,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,18.95,1031.1,0,1,9.475,2,162,18.747272727272726,0.34454545454545454,0.01836062397054549,0,0,0,0.0,0,0,0,0,0,0,0,0,18.0,0.0,0,0,18.747272727272726,Loyal(49~)
Salida,95368,37.713152,-121.08739,0,1,0,0,66,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),102.4,6471.85,0,6,14.62857142857143,2,198,96.594776119403,1.528358208955224,0.015819924762662505,1,1,2,0.2857142857142857,1,0,0,0,0,0,1,1,22.0,0.00967117988394584,0,0,96.594776119403,Loyal(49~)
Snelling,95369,37.521708,-120.426843,1,0,1,1,61,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,99.9,6241.35,0,6,14.271428571428572,1,122,100.66693548387097,1.6112903225806452,0.016003588392192042,1,1,2,0.2857142857142857,0,1,1,0,0,0,0,0,30.5,0.009910802775024777,1,1,100.66693548387097,Loyal(49~)
Sonora,95370,37.982716,-120.343732,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),88.7,6501.35,0,9,8.870000000000001,2,216,89.05958904109589,1.215068493150685,0.013641222019731327,0,4,2,0.2,1,0,0,0,0,0,0,0,24.0,0.04459308807134894,0,0,89.05958904109589,Loyal(49~)
Soulsbyville,95372,37.990574,-120.261821,1,0,1,1,44,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,54.3,2317.1,0,5,9.049999999999999,1,88,51.49111111111111,1.2066666666666666,0.023424356153746603,0,2,2,0.3333333333333333,0,1,0,0,0,0,0,0,22.0,0.03616636528028933,1,1,51.49111111111111,Stable(25~48)
Stevinson,95374,37.316807,-120.855753,1,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),55.7,2237.55,0,4,11.14,0,41,53.275000000000006,1.3261904761904764,0.024882178195707042,0,1,0,0.0,1,0,0,0,1,0,0,0,41.0,0.01763668430335097,2,0,53.275000000000006,Stable(25~48)
Tracy,95376,37.680968,-121.446049,1,0,1,0,50,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,103.95,5231.3,0,7,12.99375,1,100,102.57450980392157,2.038235294117647,0.019866980104351815,1,2,2,0.25,0,1,0,0,0,0,0,0,25.0,0.019056693663649357,1,1,102.57450980392157,Loyal(49~)
Turlock,95380,37.474396,-120.875917,1,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,165.5,0,1,10.075,2,24,18.38888888888889,2.238888888888889,0.12102102102102101,0,0,0,0.0,0,0,0,0,0,0,0,0,2.6666666666666665,0.0,0,0,18.38888888888889,New(0~12)
Turlock,95382,37.529656,-120.854357,1,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,358.5,0,1,10.025,0,18,18.86842105263158,1.055263157894737,0.05577190542420028,0,0,0,0.0,0,0,0,0,1,0,0,0,18.0,0.0,2,0,18.86842105263158,Watch(13~24)
Twain Harte,95383,38.107441,-120.230625,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),91.95,6614.9,0,9,9.195,2,216,90.61506849315067,1.2595890410958905,0.013898335827325081,0,4,2,0.2,1,0,0,0,0,0,0,0,24.0,0.04303388918773534,0,0,90.61506849315067,Loyal(49~)
Waterford,95386,37.669516,-120.626964,0,1,0,0,42,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,55.65,2421.75,0,4,11.129999999999999,0,42,56.31976744186046,1.294186046511628,0.022969765762047258,0,1,0,0.0,0,1,0,0,1,0,0,1,42.0,0.017652250661959402,2,1,56.31976744186046,Stable(25~48)
Westley,95387,37.546007,-121.28257,0,1,0,0,18,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.7,1294.6,0,3,18.675,0,18,68.13684210526316,3.931578947368421,0.057656684161778333,1,1,0,0.0,0,1,1,1,1,0,0,1,18.0,0.01321003963011889,2,1,68.13684210526316,Watch(13~24)
Winton,95388,37.421299,-120.599587,0,0,0,1,13,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),104.15,1299.1,0,7,13.01875,1,26,92.79285714285713,7.439285714285715,0.0801092223675102,1,2,2,0.25,1,0,1,0,0,0,0,0,6.5,0.019020446980504042,1,0,92.79285714285713,Watch(13~24)
Yosemite National Park,95389,37.704267,-119.607001,0,0,1,1,68,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),83.65,5733.4,0,5,13.941666666666668,1,136,83.0927536231884,1.2123188405797103,0.014587402343750002,1,2,0,0.0,1,0,0,0,0,0,0,0,34.0,0.02362669816893089,1,0,83.0927536231884,Loyal(49~)
Santa Rosa,95403,38.488431,-122.752839,1,0,0,0,69,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),110.05,7430.75,0,8,12.227777777777778,2,207,106.15357142857142,1.572142857142857,0.014808086924344871,1,3,2,0.2222222222222222,1,0,0,0,0,0,0,0,23.0,0.0270148581719946,0,0,106.15357142857142,Loyal(49~)
Santa Rosa,95405,38.439696,-122.668817,1,0,1,1,25,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.5,630.6,0,2,8.5,2,75,24.253846153846155,0.9807692307692307,0.04037365421152628,0,0,0,0.0,1,0,0,0,0,0,0,0,8.333333333333334,0.0,0,0,24.253846153846155,Stable(25~48)
Santa Rosa,95409,38.468893,-122.580539,0,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.5,1222.65,0,1,9.75,2,177,20.3775,0.325,0.015935929391574385,0,0,0,0.0,1,0,0,0,0,0,0,0,19.666666666666668,0.0,0,0,20.3775,Loyal(49~)
Albion,95410,39.225694,-123.717354,0,1,0,0,5,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,80.7,374.8,0,4,16.14,0,5,62.46666666666667,13.450000000000001,0.21474188398084088,1,2,0,0.0,0,1,0,1,1,1,0,1,5.0,0.024479804161566705,2,1,62.46666666666667,New(0~12)
Boonville,95415,39.025867,-123.381544,0,0,1,1,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,1,Credit card (automatic),105.1,7234.8,0,8,11.677777777777777,1,138,103.35428571428572,1.5014285714285713,0.014525000691008596,1,4,1,0.1111111111111111,1,0,0,0,0,0,0,0,34.5,0.037700282752120645,1,0,103.35428571428572,Loyal(49~)
Branscomb,95417,39.710591,-123.682799,1,0,0,0,13,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.15,331.85,0,1,12.575,0,13,23.70357142857143,1.7964285714285713,0.07555956136397776,0,0,0,0.0,1,0,0,0,1,0,1,0,13.0,0.0,2,0,23.70357142857143,Watch(13~24)
Cazadero,95421,38.578807,-123.19338,1,0,1,0,52,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),95.65,5088.4,0,6,13.664285714285715,0,52,96.00754716981132,1.8047169811320756,0.018793963925020633,1,2,1,0.14285714285714285,1,0,0,1,1,0,0,0,52.0,0.020693222969477496,2,0,96.00754716981132,Loyal(49~)
Clearlake Oaks,95423,39.07116,-122.598542,1,0,1,0,61,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),80.8,4860.85,0,8,8.977777777777778,2,183,78.40080645161291,1.303225806451613,0.016619188169112578,0,4,1,0.1111111111111111,1,0,0,0,0,0,0,0,20.333333333333332,0.0488997555012225,0,0,78.40080645161291,Loyal(49~)
Cloverdale,95425,38.801936,-122.938935,1,0,0,0,29,0,No phone service,DSL,No,No,No,No,No,No,One year,1,Mailed check,24.85,788.05,0,1,12.425,1,58,26.26833333333333,0.8283333333333334,0.03149356821494202,0,0,0,0.0,0,0,0,0,0,0,1,0,14.5,0.0,1,0,26.26833333333333,Stable(25~48)
Cobb,95426,38.838088,-122.73203,0,0,0,1,25,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Credit card (automatic),54.75,1266.35,0,4,10.95,1,50,48.70576923076923,2.105769230769231,0.04320037874304652,0,2,0,0.0,1,0,0,0,0,0,0,0,12.5,0.03587443946188341,1,0,48.70576923076923,Stable(25~48)
Covelo,95428,39.83307,-123.178765,1,0,0,0,15,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,50.75,688.2,0,4,10.15,1,30,43.0125,3.171875,0.07363609982588508,0,1,2,0.4,0,1,0,0,0,0,0,0,7.5,0.01932367149758454,1,1,43.0125,Watch(13~24)
Dos Rios,95429,39.756049,-123.358701,0,0,1,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,387.7,0,1,10.075,2,57,19.384999999999998,1.0074999999999998,0.051839464882943144,0,0,0,0.0,0,0,0,0,0,0,0,0,6.333333333333333,0.0,0,0,19.384999999999998,Watch(13~24)
Duncans Mills,95430,38.445603,-123.063756,1,0,0,0,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.05,845.25,0,1,10.025,2,132,18.783333333333335,0.4455555555555556,0.023692762186115216,0,0,0,0.0,0,0,0,0,0,0,0,0,14.666666666666666,0.0,0,0,18.783333333333335,Stable(25~48)
Elk,95432,39.108252,-123.645121,1,0,1,1,58,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),71.6,4230.25,0,7,8.95,2,174,71.69915254237289,1.2135593220338983,0.016921713441654357,0,4,0,0.0,1,0,0,0,0,0,0,0,19.333333333333332,0.05509641873278237,0,0,71.69915254237289,Loyal(49~)
Forestville,95436,38.499302,-122.92444,1,0,1,1,62,1,No,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),81.45,4983.05,0,4,16.29,1,124,79.09603174603176,1.292857142857143,0.01634213139916333,1,2,0,0.0,1,0,0,0,0,0,0,0,31.0,0.02425712553062462,1,0,79.09603174603176,Loyal(49~)
Fort Bragg,95437,39.455555,-123.683979,0,0,1,1,70,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),58.4,4113.15,0,6,8.342857142857143,1,140,57.93169014084506,0.8225352112676056,0.0141949126794113,0,3,2,0.2857142857142857,1,0,0,0,0,0,0,0,35.0,0.050505050505050504,1,0,57.93169014084506,Loyal(49~)
Geyserville,95441,38.731771,-123.064272,1,0,1,1,10,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),53.7,521.0,0,6,7.671428571428572,2,30,47.36363636363637,4.881818181818182,0.1028735632183908,0,4,1,0.14285714285714285,1,0,0,0,0,0,0,0,3.3333333333333335,0.07312614259597806,0,0,47.36363636363637,New(0~12)
Glen Ellen,95442,38.368744,-122.522642,1,0,0,0,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.6,471.85,0,1,9.8,1,52,17.475925925925928,0.725925925925926,0.04145077720207254,0,0,0,0.0,1,0,0,0,0,0,0,0,13.0,0.0,1,0,17.475925925925928,Stable(25~48)
Glenhaven,95443,39.045246,-122.743181,1,0,0,0,66,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Credit card (automatic),89.4,5976.9,0,5,14.9,0,66,89.20746268656715,1.3343283582089553,0.014955084561468076,1,1,1,0.16666666666666666,1,0,1,1,1,0,0,0,66.0,0.011061946902654867,2,0,89.20746268656715,Loyal(49~)
Gualala,95445,38.848082,-123.50608,1,0,1,1,51,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),84.2,4299.75,0,5,14.033333333333333,1,102,82.6875,1.6192307692307693,0.019577980584781725,1,2,0,0.0,1,0,0,0,0,0,0,0,25.5,0.023474178403755867,1,0,82.6875,Loyal(49~)
Guerneville,95446,38.52576,-123.013347,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),106.1,7548.6,0,8,11.788888888888888,2,216,103.4054794520548,1.4534246575342464,0.01405372470064639,1,4,1,0.1111111111111111,1,0,0,0,0,0,0,0,24.0,0.03734827264239029,0,0,103.4054794520548,Loyal(49~)
Healdsburg,95448,38.618347,-122.908422,1,0,0,0,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,1654.75,0,2,8.583333333333334,2,195,25.071969696969695,0.39015151515151514,0.015551864713875888,0,0,0,0.0,0,0,0,0,0,0,0,0,21.666666666666668,0.0,0,0,25.071969696969695,Loyal(49~)
Jenner,95450,38.505995,-123.187019,1,0,0,1,70,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),64.95,4551.5,0,6,9.278571428571428,1,140,64.1056338028169,0.9147887323943662,0.014266886326194399,0,3,0,0.0,1,0,0,0,0,0,0,0,35.0,0.045489006823351025,1,0,64.1056338028169,Loyal(49~)
Kelseyville,95451,38.93496,-122.792243,1,0,1,0,72,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.45,6227.5,0,8,9.494444444444445,2,216,85.3082191780822,1.1705479452054794,0.013719194027454444,0,3,2,0.2222222222222222,1,0,0,0,0,0,0,0,24.0,0.034702139965297855,0,0,85.3082191780822,Loyal(49~)
Kenwood,95452,38.419525,-122.521585,0,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,0,1,10.025,0,1,10.025,10.025,0.9524940617577197,0,0,0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,2,0,10.025,New(0~12)
Little River,95456,39.245911,-123.77214,1,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.7,57.5,0,1,10.35,0,3,14.375,5.175,0.3538461538461538,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,2,0,14.375,New(0~12)
